trial_number,n_clusters,linkage,metric,combined_score,silhouette,davies_bouldin,sse,n_merge_steps,h_max,intra_dist_mean,inter_dist_mean,ratio_intra_inter,trial_duration_sec
25,17,single,cosine,0.8669253030835374,0.9193798564002875,0.2523781179072021,13.082663876246631,299,0.7908555089788581,0.003372879326597771,3.4632254052245175,0.0009739127350788583,0.06390690803527832
26,14,single,manhattan,0.8526940698464684,0.9047500517360767,0.2816046829615636,5.510996712602584,299,1.5744567288925284,0.02607268137696887,3.91765519860243,0.0066551751124660705,0.06134295463562012
28,12,average,manhattan,0.8486945779709166,0.9392081190102173,0.3085778033298419,3.887173220420641,299,6.254184010762112,0.009375632511005644,3.685836035438071,0.002543692237218247,0.05978536605834961
29,15,complete,cosine,0.8635767254683967,0.9361521275124037,0.2688220000928075,6.488646557136462,299,1.999946571219784,0.0017517221167191166,3.458564518367497,0.0005064881997764361,0.06450724601745605
30,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06170344352722168
31,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06461477279663086
32,16,single,manhattan,0.8543482692535266,0.9013482799719522,0.2756544113585312,4.077518427506188,299,1.5744567288925284,0.025769812430805086,3.913586873766107,0.006584704329304896,0.06512236595153809
33,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06598186492919922
34,15,single,manhattan,0.8570261817828866,0.9046584148591547,0.2703748717331245,4.772972919469639,299,1.5744567288925284,0.02594281880871749,3.9157408783499017,0.006625264442841071,0.06299090385437012
36,17,complete,cosine,0.8700171970742847,0.9282997340339193,0.24891789626681818,6.433519099181686,299,1.999946571219784,0.001734461551792142,3.4577031073757776,0.0005016224637944723,0.06241726875305176
37,14,single,manhattan,0.8526940698464684,0.9047500517360767,0.2816046829615636,5.510996712602584,299,1.5744567288925284,0.02607268137696887,3.91765519860243,0.0066551751124660705,0.06200528144836426
38,15,single,manhattan,0.8570261817828866,0.9046584148591547,0.2703748717331245,4.772972919469639,299,1.5744567288925284,0.02594281880871749,3.9157408783499017,0.006625264442841071,0.06367301940917969
39,7,average,euclidean,0.8207480395940928,0.9291921447150961,0.3795285521982759,17.329668236308535,299,5.919618577411063,0.04238506567962304,4.101352776469862,0.010334411105229186,0.05862307548522949
40,13,complete,manhattan,0.8277368292742755,0.9383364142643612,0.3644556915596088,2.787289783684447,299,13.036508056704829,0.009067480489965864,3.6819783569253426,0.002462665342100287,0.06257772445678711
41,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06303095817565918
42,16,single,manhattan,0.8543482692535266,0.9013482799719522,0.2756544113585312,4.077518427506188,299,1.5744567288925284,0.025769812430805086,3.913586873766107,0.006584704329304896,0.06078219413757324
43,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.060845375061035156
44,16,single,manhattan,0.8543482692535266,0.9013482799719522,0.2756544113585312,4.077518427506188,299,1.5744567288925284,0.025769812430805086,3.913586873766107,0.006584704329304896,0.06466960906982422
45,9,single,euclidean,0.8516206428299282,0.9071853608284611,0.28558272064475365,35.26996807744658,299,1.4595709494062488,0.04181067097484082,4.015317144011765,0.0104127941767152,0.057404518127441406
46,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06203937530517578
47,11,single,cosine,0.7883891316535776,0.8965806147220083,0.45807613426785226,54.32402528150211,299,0.7908555089788581,0.010555534646895418,3.4749975832315796,0.0030375660397082187,0.06128883361816406
48,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06427145004272461
49,15,average,euclidean,0.8476667926858563,0.9384994589214356,0.31093902020686065,1.8205059213274692,299,5.919618577411063,0.003886928334277496,3.609306747150527,0.0010769182578746095,0.06456470489501953
50,15,single,manhattan,0.8570261817828866,0.9046584148591547,0.2703748717331245,4.772972919469639,299,1.5744567288925284,0.02594281880871749,3.9157408783499017,0.006625264442841071,0.06343650817871094
51,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.063995361328125
52,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.05878949165344238
53,16,single,manhattan,0.8543482692535266,0.9013482799719522,0.2756544113585312,4.077518427506188,299,1.5744567288925284,0.025769812430805086,3.913586873766107,0.006584704329304896,0.06259775161743164
55,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06920409202575684
56,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06540608406066895
57,5,single,manhattan,0.7412837881996234,0.7567128938935151,0.5356995052463428,311.28000310950654,299,1.5744567288925284,0.5114581974025455,4.296329628928028,0.119045380959291,0.05884528160095215
58,16,complete,manhattan,0.8527181210087726,0.9435168819950127,0.30011543898162196,1.2046635790488536,299,13.036508056704829,0.003718202813652431,3.6068509144721377,0.0010308723320757377,0.06560778617858887
59,14,single,cosine,0.8074567466063048,0.9022340812714426,0.4043408160151369,37.63157915485224,299,0.7908555089788581,0.0066985096957543275,3.4683568177569284,0.0019313208091676355,0.06347131729125977
60,16,ward,euclidean,0.8527181210087726,0.9435168819950127,0.300115438981622,1.2046635790488534,299,23.019764671753634,0.003718202813652431,3.6068509144721377,0.0010308723320757377,0.05996203422546387
61,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06400561332702637
62,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06175684928894043
63,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06755876541137695
64,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.08162665367126465
65,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06675863265991211
66,16,single,manhattan,0.8543482692535266,0.9013482799719522,0.2756544113585312,4.077518427506188,299,1.5744567288925284,0.025769812430805086,3.913586873766107,0.006584704329304896,0.06646990776062012
67,15,single,manhattan,0.8570261817828866,0.9046584148591547,0.2703748717331245,4.772972919469639,299,1.5744567288925284,0.02594281880871749,3.9157408783499017,0.006625264442841071,0.06649494171142578
68,16,average,manhattan,0.8527181210087726,0.9435168819950127,0.300115438981622,1.2046635790488534,299,6.254184010762112,0.003718202813652431,3.6068509144721377,0.0010308723320757377,0.0597081184387207
69,6,single,manhattan,0.8023111266349156,0.7703707604480186,0.34988120889649826,301.22369874919895,299,1.5744567288925284,0.510688758319963,4.2878460221277646,0.1191014685892158,0.042607784271240234
70,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.04581117630004883
71,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.034623146057128906
72,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.05361032485961914
73,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.03644371032714844
74,16,single,manhattan,0.8543482692535266,0.9013482799719522,0.2756544113585312,4.077518427506188,299,1.5744567288925284,0.025769812430805086,3.913586873766107,0.006584704329304896,0.035694122314453125
75,16,single,manhattan,0.8543482692535266,0.9013482799719522,0.2756544113585312,4.077518427506188,299,1.5744567288925284,0.025769812430805086,3.913586873766107,0.006584704329304896,0.036315202713012695
76,17,complete,manhattan,0.8554667378278765,0.9422251218544815,0.29239915171523256,0.9321425016341723,299,13.036508056704829,0.0036499088524926623,3.6057397512020906,0.0010122496642401423,0.03275918960571289
77,15,single,manhattan,0.8570261817828866,0.9046584148591547,0.2703748717331245,4.772972919469639,299,1.5744567288925284,0.02594281880871749,3.9157408783499017,0.006625264442841071,0.03195929527282715
78,16,single,manhattan,0.8543482692535266,0.9013482799719522,0.2756544113585312,4.077518427506188,299,1.5744567288925284,0.025769812430805086,3.913586873766107,0.006584704329304896,0.0343632698059082
79,17,single,cosine,0.8669253030835374,0.9193798564002875,0.2523781179072021,13.082663876246631,299,0.7908555089788581,0.003372879326597771,3.4632254052245175,0.0009739127350788583,0.0628824234008789
80,11,ward,euclidean,0.8294817725554929,0.9397036861123449,0.36030547019900233,4.397814132970776,299,23.019764671753634,0.009426177860089934,3.6863667962436204,0.0025570374249498395,0.06491756439208984
81,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06441712379455566
82,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06484341621398926
83,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06765198707580566
84,16,single,manhattan,0.8543482692535266,0.9013482799719522,0.2756544113585312,4.077518427506188,299,1.5744567288925284,0.025769812430805086,3.913586873766107,0.006584704329304896,0.060677289962768555
85,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.04434084892272949
86,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.034693002700805664
87,16,average,manhattan,0.8527181210087726,0.9435168819950127,0.300115438981622,1.2046635790488534,299,6.254184010762112,0.003718202813652431,3.6068509144721377,0.0010308723320757377,0.0346684455871582
88,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.034749746322631836
89,9,single,manhattan,0.8516206428299282,0.9071853608284611,0.28558272064475365,35.26996807744658,299,1.5744567288925284,0.04181067097484082,4.015317144011765,0.0104127941767152,0.03314995765686035
90,16,single,manhattan,0.8543482692535266,0.9013482799719522,0.2756544113585312,4.077518427506188,299,1.5744567288925284,0.025769812430805086,3.913586873766107,0.006584704329304896,0.0642857551574707
91,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06457662582397461
92,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06278157234191895
93,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06550335884094238
94,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06570076942443848
95,16,single,manhattan,0.8543482692535266,0.9013482799719522,0.2756544113585312,4.077518427506188,299,1.5744567288925284,0.025769812430805086,3.913586873766107,0.006584704329304896,0.06383156776428223
96,16,complete,cosine,0.8679104379163645,0.9347273307056977,0.25723781232976634,6.433552953410168,299,1.999946571219784,0.0017346555025527684,3.4580065713145927,0.0005016345304088944,0.06719803810119629
97,17,single,manhattan,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.5744567288925284,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06453108787536621
98,15,single,manhattan,0.8570261817828866,0.9046584148591547,0.2703748717331245,4.772972919469639,299,1.5744567288925284,0.02594281880871749,3.9157408783499017,0.006625264442841071,0.06145811080932617
99,17,single,euclidean,0.8722516776139202,0.9158240927204709,0.23737287620378056,3.003087821676235,299,1.4595709494062488,0.025507290965293784,3.909779665612807,0.006523971463054127,0.06511688232421875
